onset	duration	trial_type1	trial_type2	stimulus	cue_onset	response_time	correct_response
0.159717299999997	0	nonword	concrete	parochate	1.8601132	1.12593619999984	1
9.10946439999999	0	word	abstract	moderation	10.8731741	0.738109199999826	1
13.025647	0	word	abstract	equality	14.6927621	0.443495699999857	1
21.942534699999	0	word	concrete	bayonet	23.5067668	0.883802999999943	0
27.9600487	0	nonword	abstract	inciponle	29.7417657	0.786833599999909	1
31.8927356	0	nonword	abstract	esimicate	33.7235339	0.636560499999859	1
43.2759487	0	word	concrete	houseboat	44.909437	0.410657399999763	1
54.4595737	0	nonword	abstract	illasive	56.2054535	0.563701999999921	1
60.6763475	0	word	concrete	landmark	62.4904063	0.577112499999657	1
66.9420789	0	nonword	abstract	obdisative	68.8573262	0.551695999999992	1
78.4095832	0	word	concrete	wallpaper	80.0725575	0.512460400000009	1
87.3260448	0	word	abstract	morality	88.9730792	0.472336699999914	1
93.4260868	0	nonword	concrete	scalptare	95.4259204	0.490788999999949	0
97.576939399999	0	nonword	concrete	charoit	99.2096822	0.61922689999983	1
101.3589649	0	nonword	concrete	permonaride	103.2415943	0.540964899999835	1
105.4079202	0	word	abstract	injustice	107.1400961	0.763581299999714	1
114.3933206	0	nonword	abstract	timisipy	116.0423183	1.0094826999998	1
118.1932915	0	word	abstract	solidarity	120.0420976	0.468237599999838	1
124.4919003	0	nonword	concrete	charocper	126.0907477	0.508184600000049	0
135.6428179	0	nonword	abstract	immociary	137.4088363	0.51486409999984	1
144.6590584	0	word	abstract	oblivion	146.2755321	0.466646399999945	1
150.7264612	0	nonword	concrete	corropor	152.3732614	0.515820299999859	1
156.8265663	0	nonword	abstract	imfertenal	158.5900887	0.507279299999709	0
168.1434387	0	word	concrete	stopwatch	169.9905604	0.474433999999973	1
177.2430938	0	word	abstract	desperation	179.0571436	0.544146399999817	1
183.5090289	0	word	abstract	indulgence	185.576474	0.535817700000052	1
195.1267914	0	nonword	concrete	crauben	196.6928008	0.493210299999873	1
206.2599103	0	word	abstract	implication	208.1263204	0.434905800000024	1
210.2763644	0	word	concrete	courthouse	212.0741778	0.534284899999875	1
214.2432273	0	word	concrete	student	215.8735909	0.471755399999665	1
225.4267084	0	nonword	concrete	radegourse	227.2578248	0.506891999999879	1
229.409782699999	0	word	abstract	fixation	231.2078002	0.496158999999806	0
240.759825599999	0	word	concrete	teaspoon	242.3906236	0.590556600000127	0
246.843532799999	0	nonword	abstract	illegital	248.4912395	0.52056420000008	0
250.6432751	0	nonword	concrete	bofcoit	252.2906032	0.502876499999729	0
254.4436711	0	nonword	abstract	impinling	256.2431689	0.464715999999953	1
263.4933631	0	word	abstract	symbolism	265.209922699999	0.385856299999886	1
274.7747369	0	nonword	abstract	animitive	276.657299	0.548368899999786	1
278.8090488	0	word	concrete	petticoat	280.442731	0.8804697999999	0
290.0070699	0	word	concrete	sportsman	291.7266739	0.489910799999961	1
301.293705899999	0	word	abstract	adversity	303.0926779	0.555305400000179	1
307.5435365	0	nonword	concrete	vacoim	309.1097513	0.446872399999847	1
316.360421199999	0	word	abstract	similarity	318.1405548	0.489773299999797	1
325.3940753	0	nonword	concrete	consoquerce	327.2764723	0.515464099999917	0
331.7432379	0	word	abstract	eternity	333.373536699999	0.484365999999681	1
342.943453199999	0	word	abstract	methodology	344.740448	0.529010799999468	1
346.8935819	0	word	abstract	ambition	348.5267629	0.412792000000081	1
350.6770751	0	nonword	concrete	waperlane	352.3742962	0.534388600000056	1
356.8269975	0	word	abstract	alienation	358.640504	0.448253399999885	1
360.7937966	0	nonword	abstract	synpitative	362.7766869	0.604829499999596	1
372.327124499999	0	nonword	abstract	intoirive	374.0766924	0.773138199999721	1
376.2271285	0	nonword	concrete	tarnoat	377.841321899999	0.60885589999998	1
385.093621	0	word	abstract	euphoria	386.7104815	0.522597199999836	1
393.9768785	0	nonword	abstract	agirative	395.774771599999	0.864298999999846	1
400.2437108	0	word	abstract	formality	401.924502299999	0.474062899999808	1
406.3768634	0	nonword	concrete	captrous	408.0993366	0.516924999999901	1
410.2272887	0	word	abstract	expertise	412.1098153	0.477975099999639	1
414.2603603	0	nonword	concrete	congrogale	415.8747084	0.528088999999909	1
425.4271479	0	nonword	concrete	turtore	427.059997	0.555967099999634	0
429.2091591	0	nonword	abstract	indispry	430.8078235	0.656585600000198	0
432.9606556	0	word	concrete	morphine	434.5079872	0.599136499999986	1
444.060752199999	0	nonword	abstract	ofriliase	445.9246781	0.513305099999797	1
455.4771453	0	word	concrete	sergeant	457.1567711	0.469874299999901	1
466.710638299999	0	word	abstract	mortality	468.4939819	0.578756800000064	1
472.9607239	0	nonword	abstract	anolysin	474.6935685	0.399232400000073	1
484.2439782	0	nonword	abstract	deslicative	486.2743263	0.559253799999623	1
490.7273481	0	word	concrete	caravan	492.3233528	0.523074700000052	1
496.7771886	0	nonword	concrete	woistcort	498.574427999999	0.66416369999979	1
505.8273137	0	nonword	concrete	honoydaw	507.474381999999	0.54397149999977	1
511.9266788	0	nonword	abstract	afranily	513.5415747	0.55652579999969	1
518.0090525	0	word	abstract	tradition	519.4738772	0.472728000000188	1
526.7269949	0	nonword	abstract	infiritide	528.5918671	0.508604999999533	1
535.8442424	0	nonword	concrete	straunchen	537.5267354	0.974843499999678	1
544.7773787	0	nonword	concrete	portabro	546.4270898	0.445982999999614	0
550.8771755	0	word	abstract	suspicion	552.476538899999	0.446860099999867	1
559.7275013	0	nonword	abstract	rigilicy	561.3766527	0.447107099999811	1
565.8270203	0	nonword	concrete	soits	567.440388699999	0.529140499999812	0
569.607996099999	0	nonword	abstract	visinative	571.4244804	0.773100299999896	1
575.8773182	0	word	abstract	eminence	577.6581784	0.655950199999551	0
579.8115168	0	nonword	concrete	vorduct	581.5268895	0.680128899999999	1
583.6774223	0	nonword	concrete	porcopane	585.3598547	0.552320099999633	1
592.6104681	0	word	abstract	destiny	594.0742641	0.510047299999769	1
601.3272515	0	word	abstract	coincidence	603.2602133	0.452288799999678	1
612.827518	0	word	concrete	tapeworm	614.3102757	0.446391999999832	1
621.5606973	0	nonword	abstract	etrinady	623.1750451	0.518090300000039	1
630.4431634	0	word	abstract	possibility	632.1269201	0.490592599999672	1
634.2769195	0	nonword	abstract	frasinidy	635.9585206	0.600967199999558	1
645.5097262	0	nonword	concrete	broish	647.0406649	0.616909399999713	1
656.5942274	0	word	concrete	telescope	658.2440723	0.440759300000081	1
665.5111835	0	word	concrete	hamburger	667.1270779	0.514830099999926	1
671.5775642	0	word	abstract	optimism	673.3249533	0.434962899999845	1
677.777876	0	nonword	abstract	insarily	679.491707799999	0.489561299999877	1
689.0443416	0	nonword	abstract	viciridy	690.7118288	0.570736099999976	1
697.9781099	0	word	concrete	merchant	699.6081792	0.470061299999997	1
701.7608952	0	nonword	concrete	godgeboom	703.3581675	0.538519899999755	0
712.911375	0	nonword	concrete	persocate	714.6249582	0.543928200000209	1
724.177925	0	nonword	abstract	expanitive	726.1440622	0.806362299999818	1
733.3943523	0	word	concrete	cucumber	734.9913778	0.462603099999796	1
742.2444829	0	nonword	concrete	tangorle	743.8422139	0.514018200000009	0
751.094364	0	nonword	concrete	scrautchen	752.8256313	0.534852099999625	1
